516	CG31782_F9-11_SANGER_5_FBgn0051782	CG31782	Flyvector	
517	CG32105_Cell_FBgn0052105	CG32105	Flyvector	
518	CG32105_SOLEXA_FBgn0052105	CG32105	Flyvector	
519	CG32532_Cell_FBgn0052532	CG32532	Flyvector	563
520	CG32532_SOLEXA_FBgn0052532	CG32532	Flyvector	563
521	CG32830_SANGER_10_FBgn0052830	CG32830	Flyvector	
522	CG32830_SOLEXA_5_FBgn0052830	CG32830	Flyvector	
523	CG33557_da_SANGER_5_FBgn0000413	CG33557_da	Flyvector	8
524	CG33557_da_SANGER_5_FBgn0053557	CG33557_da	Flyvector	8
525	CG33980_Cell_FBgn0053980	CG33980	Flyvector	
526	CG33980_SOLEXA_2_0_FBgn0053980	CG33980	Flyvector	
527	CG33980_SOLEXA_2_10_FBgn0053980	CG33980	Flyvector	
528	CG33980_SOLEXA_FBgn0053980	CG33980	Flyvector	
529	CG34031_Cell_FBgn0054031	CG34031	Flyvector	466
530	CG34031_SOLEXA_FBgn0054031	CG34031	Flyvector	466
531	CG3407_SANGER_2.5_FBgn0031573	CG3407	Flyvector	116
532	CG3407_SOLEXA_2.5_FBgn0031573	CG3407	Flyvector	116
533	CG3838_SANGER_5_FBgn0032130	CG3838	Flyvector	
534	CG3919_SANGER_5_FBgn0036423	CG3919	Flyvector	
535	CG4136_Cell_FBgn0029775	CG4136	Flyvector	
536	CG4136_SOLEXA_FBgn0029775	CG4136	Flyvector	
537	CG4328_Cell_FBgn0036274	CG4328	Flyvector	444
538	CG4328_SOLEXA_FBgn0036274	CG4328	Flyvector	444
539	CG4360-F1-3_SOLEXA_FBgn0038787	CG4360-F1-3	Flyvector	121
540	CG4360_F1-3_SANGER_2.5_FBgn0038787	CG4360	Flyvector	121
541	CG4404_SANGER_5_FBgn0030432	CG4404	Flyvector	
542	CG4854_SANGER_10_FBgn0038766	CG4854	Flyvector	128
543	CG4854_SOLEXA_5_FBgn0038766	CG4854	Flyvector	128
544	CG5180_SANGER_5_FBgn0043457	CG5180	Flyvector	
545	CG5669_SANGER_10_FBgn0039169	CG5669	Flyvector	
546	CG5669_SOLEXA_5_FBgn0039169	CG5669	Flyvector	
547	CG5953_SANGER_5_FBgn0032587	CG5953	Flyvector	
548	CG6276_SANGER_5_FBgn0038316	CG6276	Flyvector	
549	CG7056_Cell_FBgn0038852	CG7056	Flyvector	
550	CG7056_SOLEXA_FBgn0038852	CG7056	Flyvector	
551	CG7368_SANGER_5_FBgn0036179	CG7368	Flyvector	140
552	CG7368_SOLEXA_2.5_FBgn0036179	CG7368	Flyvector	140
553	CG7745_SANGER_5_FBgn0033616	CG7745	Flyvector	
554	CG7928_SANGER_10_FBgn0039740	CG7928	Flyvector	
555	CG7928_SOLEXA_5_FBgn0039740	CG7928	Flyvector	
556	CG8281_SANGER_5_FBgn0035824	CG8281	Flyvector	
557	CG8319_SANGER_2.5_FBgn0037722	CG8319	Flyvector	148
558	CG8319_SOLEXA_2.5_FBgn0037722	CG8319	Flyvector	148
559	CG8765_SANGER_5_FBgn0036900	CG8765	Flyvector	
560	CG9437_SANGER_5_FBgn0034599	CG9437	Flyvector	
561	CG9876_Cell_FBgn0034821	CG9876	Flyvector	561
562	CG9876_SOLEXA_FBgn0034821	CG9876	Flyvector	561
563	CG9895_SANGER_10_FBgn0034810	CG9895	Flyvector	
564	CG9895_SOLEXA_5_FBgn0034810	CG9895	Flyvector	
565	chinmo_SOLEXA_FBgn0086758	chinmo	Flyvector	240
566	Ci_SANGER_5_FBgn0004859	Ci	Flyvector	242
567	ci_SOLEXA_FBgn0004859	ci	Flyvector	242
568	cic_SANGER_5_FBgn0028386	cic	Flyvector	405
569	Clk_cyc_SANGER_5_FBgn0023076	Clk_cyc	Flyvector	9
570	Clk_cyc_SANGER_5_FBgn0023094	Clk_cyc	Flyvector	9
571	Crc_CG6272_SANGER_5_FBgn0000370	Crc	Flyvector	66
572	Crc_CG6272_SANGER_5_FBgn0036126	Crc	Flyvector	66
573	CrebA_SANGER_5_FBgn0004396	CrebA	Flyvector	67
574	crol-F7-16_SOLEXA_FBgn0020309	crol-F7-16	Flyvector	246
575	crol_F7-16_SANGER_5_FBgn0020309	crol	Flyvector	246
576	crp_SANGER_10_FBgn0001994	crp	Flyvector	10
577	Ct_Cell_FBgn0004198	Ct	Flyvector	357
578	Ct_SOLEXA_FBgn0004198	Ct	Flyvector	357
579	cwo_SANGER_5_FBgn0259938	cwo	Flyvector	11
580	D19A_F10-12_SANGER_5_FBgn0022935	D19A	Flyvector	248
581	D19B-F10-12_SOLEXA_FBgn0022699	D19B-F10-12	Flyvector	249
582	D19B_F10-12_SANGER_5_FBgn0022699	D19B	Flyvector	249
583	D_NAR_FBgn0000411	D	Flyvector	406
584	da_SANGER_10_FBgn0000413	da	Flyvector	13
585	Deaf1_FlyReg_FBgn0013799	Deaf1	Flyvector	523
586	dei_da_SANGER_5_FBgn0000413	dei_da	Flyvector	59
587	dei_da_SANGER_5_FBgn0008649	dei_da	Flyvector	59
588	Dfd_Cell_FBgn0000439	Dfd	Flyvector	431
589	Dfd_FlyReg_FBgn0000439	Dfd	Flyvector	431
590	Dfd_SOLEXA_FBgn0000439	Dfd	Flyvector	431
591	dimm_da_SANGER_5_FBgn0000413	dimm_da	Flyvector	14
592	dimm_da_SANGER_5_FBgn0023091	dimm_da	Flyvector	14
593	Dip3_SANGER_5_FBgn0040465	Dip3	Flyvector	450
594	disco-r-Cl1_SANGER_5_FBgn0042650	disco-r-Cl1	Flyvector	254
595	disco-r-F1-2_SOLEXA_FBgn0042650	disco-r-F1-2	Flyvector	254
596	disco_SANGER_5_FBgn0000459	disco	Flyvector	253
597	disco_SOLEXA_5_FBgn0000459	disco	Flyvector	253
598	dl_FlyReg_FBgn0000462	dl	Flyvector	489
599	dl_NBT_FBgn0000462	dl	Flyvector	489
600	Dll_Cell_FBgn0000157	Dll	Flyvector	468
601	Dll_SOLEXA_FBgn0000157	Dll	Flyvector	468
602	dm_Max_SANGER_10_FBgn0000472	dm	Flyvector	
603	dm_Max_SANGER_10_FBgn0017578	dm	Flyvector	
604	Doc2_SANGER_5_FBgn0035956	Doc2	Flyvector	620
605	dpn_SANGER_10_FBgn0010109	dpn	Flyvector	15
606	Dr_Cell_FBgn0000492	Dr	Flyvector	469
607	Dr_SOLEXA_FBgn0000492	Dr	Flyvector	469
608	Dref_FlyReg_FBgn0015664	Dref	Flyvector	256
609	dsf_SANGER_5_FBgn0015381	dsf	Flyvector	492
610	dsx-F_FlyReg_FBgn0000504	dsx-F	Flyvector	363
611	dsx-M_FlyReg_FBgn0000504	dsx-M	Flyvector	363
612	dys_tgo_SANGER_5_FBgn0015014	dys_tgo	Flyvector	16
613	dys_tgo_SANGER_5_FBgn0039411	dys_tgo	Flyvector	16
614	E(spl)_SANGER_5_FBgn0000591	E(spl)	Flyvector	
615	E5_Cell_FBgn0008646	E5	Flyvector	470
616	E5_SOLEXA_FBgn0008646	E5	Flyvector	470
617	EcR_SANGER_5_FBgn0000546	EcR	Flyvector	493
618	eg_SANGER_5_FBgn0000560	eg	Flyvector	510
619	Eip74EF_FlyReg_FBgn0000567	Eip74EF	Flyvector	368
620	Eip74EF_SANGER_5_FBgn0000567	Eip74EF	Flyvector	368
621	Eip75B_SANGER_5_FBgn0000568	Eip75B	Flyvector	494
622	Eip78C_SANGER_5_FBgn0004865	Eip78C	Flyvector	495
623	Eip93F_SANGER_10_FBgn0013948	Eip93F	Flyvector	588
624	Ems_Cell_FBgn0000576	Ems	Flyvector	471
625	ems_FlyReg_FBgn0000576	ems	Flyvector	471
626	Ems_SOLEXA_FBgn0000576	Ems	Flyvector	471
627	En_Cell_FBgn0000577	En	Flyvector	472
628	en_FlyReg_FBgn0000577	en	Flyvector	472
629	en_SOLEXA_2_FBgn0000577	en	Flyvector	472
630	En_SOLEXA_FBgn0000577	En	Flyvector	472
631	ERR_SANGER_5_FBgn0035849	ERR	Flyvector	496
632	esg-F3-5_SOLEXA_FBgn0001981	esg-F3-5	Flyvector	260
633	esg_SANGER_2.5_FBgn0001981	esg	Flyvector	260
634	Espl_FlyReg_FBgn0000591	Espl	Flyvector	
635	Ets21c_SANGER_5_FBgn0005660	Ets21c	Flyvector	369
636	Ets65A_SANGER_10_FBgn0005658	Ets65A	Flyvector	370
637	Ets96B_SANGER_5_FBgn0039225	Ets96B	Flyvector	371
638	Ets97D_SANGER_10_FBgn0004510	Ets97D	Flyvector	372
639	Ets98B_SANGER_10_FBgn0005659	Ets98B	Flyvector	373
640	Eve_Cell_FBgn0000606	Eve	Flyvector	432
641	eve_FlyReg_FBgn0000606	eve	Flyvector	432
642	Eve_SOLEXA_FBgn0000606	Eve	Flyvector	432
643	Exd_Cell_FBgn0000611	Exd	Flyvector	613
644	exd_FlyReg_FBgn0000611	exd	Flyvector	613
645	exd_SOLEXA_2_FBgn0000611	exd	Flyvector	613
646	Exd_SOLEXA_FBgn0000611	Exd	Flyvector	613
647	Exex_Cell_FBgn0041156	Exex	Flyvector	473
648	Exex_SOLEXA_FBgn0041156	Exex	Flyvector	473
649	ey_FlyReg_FBgn0005558	ey	Flyvector	553
650	ey_SOLEXA_5_FBgn0005558	ey	Flyvector	553
651	fd64A_SANGER_5_FBgn0004895	fd64A	Flyvector	388
652	Fer1_da_SANGER_10_FBgn0000413	Fer1_da	Flyvector	25
653	Fer1_da_SANGER_10_FBgn0037475	Fer1_da	Flyvector	25
654	Fer1_SANGER_5_FBgn0037475	Fer1	Flyvector	25
655	Fer2_da_SANGER_5_FBgn0000413	Fer2_da	Flyvector	26
656	Fer2_da_SANGER_5_FBgn0038402	Fer2_da	Flyvector	26
657	Fer3_da_SANGER_5_FBgn0000413	Fer3_da	Flyvector	27
658	Fer3_da_SANGER_5_FBgn0037937	Fer3_da	Flyvector	27
659	fkh_NAR_FBgn0000659	fkh	Flyvector	386
660	foxo_SANGER_10_FBgn0038197	foxo	Flyvector	389
661	fru_SANGER_10_FBgn0004652	fru	Flyvector	261
662	fru_SOLEXA_5_FBgn0004652	fru	Flyvector	261
663	ftz-f1_FlyReg_FBgn0001078	ftz-f1	Flyvector	497
664	ftz-f1_SANGER_5_FBgn0001078	ftz-f1	Flyvector	497
665	Ftz_Cell_FBgn0001077	Ftz	Flyvector	433
666	ftz_FlyReg_FBgn0001077	ftz	Flyvector	433
667	Ftz_SOLEXA_FBgn0001077	Ftz	Flyvector	433
668	GATAd_SANGER_5_FBgn0032223	GATAd	Flyvector	394
669	GATAe_SANGER_5_FBgn0038391	GATAe	Flyvector	395
670	gce_Clk_SANGER_5_FBgn0023076	gce	Flyvector	28
671	gce_Clk_SANGER_5_FBgn0030627	gce	Flyvector	28
672	gl_FlyReg_FBgn0004618	gl	Flyvector	262
673	gl_SANGER_5_FBgn0004618	gl	Flyvector	262
674	gl_SOLEXA_5_FBgn0004618	gl	Flyvector	262
675	grh_FlyReg_FBgn0259211	grh	Flyvector	530
676	gsb-n_SOLEXA_5_FBgn0001147	gsb-n	Flyvector	556
677	gsb_SOLEXA_5_FBgn0001148	gsb	Flyvector	555
678	Gsc_Cell_FBgn0010323	Gsc	Flyvector	566
679	Gsc_SOLEXA_FBgn0010323	Gsc	Flyvector	566
680	gt_FlyReg_FBgn0001150	gt	Flyvector	69
681	gt_NAR_FBgn0001150	gt	Flyvector	69
682	H2.0_Cell_FBgn0001170	H2.0	Flyvector	474
683	H2.0_SOLEXA_FBgn0001170	H2.0	Flyvector	474
684	h_NAR_FBgn0001168	h	Flyvector	29
685	h_SANGER_5_FBgn0001168	h	Flyvector	29
686	Hand_da_SANGER_5_FBgn0000413	Hand_da	Flyvector	30
687	Hand_da_SANGER_5_FBgn0032209	Hand_da	Flyvector	30
688	hb_FlyReg_FBgn0001180	hb	Flyvector	267
689	hb_NAR_FBgn0001180	hb	Flyvector	267
690	hb_SANGER_2.5_FBgn0001180	hb	Flyvector	267
691	hb_SOLEXA_5_FBgn0001180	hb	Flyvector	267
692	Hbn_Cell_FBgn0008636	Hbn	Flyvector	567
693	Hbn_SOLEXA_FBgn0008636	Hbn	Flyvector	567
694	her_SANGER_10_FBgn0001185	her	Flyvector	268
695	Her_SANGER_5_FBgn0030899	Her	Flyvector	268
696	her_SOLEXA_10_FBgn0001185	her	Flyvector	268
697	Hey_SANGER_5_FBgn0027788	Hey	Flyvector	32
698	Hgtx_Cell_FBgn0040318	Hgtx	Flyvector	475
699	Hgtx_SOLEXA_FBgn0040318	Hgtx	Flyvector	475
700	hkb_NAR_FBgn0001204	hkb	Flyvector	269
701	HLH106_SANGER_10_FBgn0015234	HLH106	Flyvector	52
702	HLH106_SANGER_5_1_FBgn0015234	HLH106	Flyvector	52
703	HLH106_SANGER_5_2_FBgn0015234	HLH106	Flyvector	52
704	HLH106_SANGER_5_3_FBgn0015234	HLH106	Flyvector	52
705	HLH4C_da_SANGER_5_3_FBgn0000413	HLH4C_da	Flyvector	34
706	HLH4C_da_SANGER_5_3_FBgn0011277	HLH4C_da	Flyvector	34
707	HLH4C_da_SANGER_5_4_FBgn0000413	HLH4C_da	Flyvector	34
708	HLH4C_da_SANGER_5_4_FBgn0011277	HLH4C_da	Flyvector	34
709	HLH4C_da_SANGER_5_FBgn0000413	HLH4C_da	Flyvector	34
710	HLH4C_da_SANGER_5_FBgn0011277	HLH4C_da	Flyvector	34
711	HLH4C_SANGER_5_FBgn0011277	HLH4C	Flyvector	34
712	HLH54F_da_SANGER_5_FBgn0000413	HLH54F_da	Flyvector	35
713	HLH54F_da_SANGER_5_FBgn0022740	HLH54F_da	Flyvector	35
714	HLHm3_SANGER_5_FBgn0002609	HLHm3	Flyvector	17
715	HLHm5_FlyReg_FBgn0002631	HLHm5	Flyvector	18
716	HLHm5_SANGER_5_FBgn0002631	HLHm5	Flyvector	18
717	HLHm7_SANGER_5_FBgn0002633	HLHm7	Flyvector	19
718	HLHmbeta_SANGER_10_FBgn0002733	HLHmbeta	Flyvector	21
719	HLHmdelta_SANGER_10_FBgn0002734	HLHmdelta	Flyvector	22
720	HLHmgamma_SANGER_10_FBgn0002735	HLHmgamma	Flyvector	23
721	HLHmgamma_SANGER_5_2_FBgn0002735	HLHmgamma	Flyvector	23
722	Hmx_Cell_FBgn0085448	Hmx	Flyvector	477
723	Hmx_SOLEXA_FBgn0085448	Hmx	Flyvector	477
724	Hnf4_SANGER_10_FBgn0004914	Hnf4	Flyvector	498
725	Hnf4_SANGER_5_FBgn0004914	Hnf4	Flyvector	498
726	Hr39_SANGER_5_FBgn0010229	Hr39	Flyvector	502
727	Hr46_FlyReg_FBgn0000448	Hr46	Flyvector	
728	Hr46_SANGER_5_FBgn0000448	Hr46	Flyvector	
729	Hr4_SANGER_5_FBgn0023546	Hr4	Flyvector	500
730	Hr51_SANGER_5_FBgn0034012	Hr51	Flyvector	503
731	Hr78_SANGER_5_FBgn0015239	Hr78	Flyvector	504
732	Hr83_SANGER_5_FBgn0037436	Hr83	Flyvector	505
733	Hsf_FlyReg_FBgn0001222	Hsf	Flyvector	531
734	Hth_Cell_FBgn0001235	Hth	Flyvector	614
735	hth_SOLEXA_2_FBgn0001235	hth	Flyvector	614
736	Hth_SOLEXA_FBgn0001235	Hth	Flyvector	614
737	Ind_Cell_FBgn0025776	Ind	Flyvector	434
738	Inv_Cell_FBgn0001269	Inv	Flyvector	478
739	inv_SOLEXA_2_FBgn0001269	inv	Flyvector	478
740	inv_SOLEXA_5_FBgn0001269	inv	Flyvector	478
741	jigr1_SANGER_5_FBgn0039350	jigr1	Flyvector	
742	jim_F1-9_SOLEXA_2.5_FBgn0027339	jim	Flyvector	271
743	jim_SANGER_2.5_FBgn0027339	jim	Flyvector	271
744	kay_Jra_SANGER_5_FBgn0001291	kay	Flyvector	72
745	kay_Jra_SANGER_5_FBgn0001297	kay	Flyvector	72
746	ken_SANGER_10_FBgn0011236	ken	Flyvector	274
747	ken_SOLEXA_5_FBgn0011236	ken	Flyvector	274
748	klu_SANGER_10_FBgn0013469	klu	Flyvector	276
749	klu_SOLEXA_5_FBgn0013469	klu	Flyvector	276
750	kni_FlyReg_FBgn0001320	kni	Flyvector	511
751	kni_NAR_FBgn0001320	kni	Flyvector	511
752	kni_SANGER_5_FBgn0001320	kni	Flyvector	511
753	knrl_SANGER_5_FBgn0001323	knrl	Flyvector	512
754	Kr_FlyReg_FBgn0001325	Kr	Flyvector	278
755	Kr_NAR_FBgn0001325	Kr	Flyvector	278
756	Kr_SANGER_5_FBgn0001325	Kr	Flyvector	278
757	Kr_SOLEXA_FBgn0001325	Kr	Flyvector	278
758	l(1)sc_da_SANGER_5_FBgn0000413	l(1)sc_da	Flyvector	37
759	l(1)sc_da_SANGER_5_FBgn0002561	l(1)sc_da	Flyvector	37
760	l(3)neo38_SANGER_2.5_FBgn0086910	l(3)neo38	Flyvector	280
761	l(3)neo38_SOLEXA_2.5_FBgn0086910	l(3)neo38	Flyvector	280
762	Lab_Cell_FBgn0002522	Lab	Flyvector	435
763	Lab_SOLEXA_FBgn0002522	Lab	Flyvector	435
764	Lag1_Cell_FBgn0040918	Lag1	Flyvector	
765	Lag1_SOLEXA_FBgn0040918	Lag1	Flyvector	
766	Lbe_Cell_FBgn0011278	Lbe	Flyvector	479
767	Lbe_SOLEXA_FBgn0011278	Lbe	Flyvector	479
768	Lbl_Cell_FBgn0008651	Lbl	Flyvector	480
769	Lbl_SOLEXA_FBgn0008651	Lbl	Flyvector	480
770	Lim1_Cell_FBgn0026411	Lim1	Flyvector	445
771	Lim1_SOLEXA_FBgn0026411	Lim1	Flyvector	445
772	Lim3_Cell_FBgn0002023	Lim3	Flyvector	446
773	Lim3_SOLEXA_FBgn0002023	Lim3	Flyvector	446
774	lim_SOLEXA_2_FBgn0026411	lim	Flyvector	
775	lmd_SANGER_5_FBgn0039039	lmd	Flyvector	282
776	lmd_SOLEXA_5_FBgn0039039	lmd	Flyvector	282
777	lola-PA_SANGER_5_FBgn0005630	lola-PA	Flyvector	283
778	lola-PA_SOLEXA_FBgn0005630	lola-PA	Flyvector	283
779	lola-PC_SANGER_5_FBgn0005630	lola-PC	Flyvector	283
780	lola-PC_SOLEXA_FBgn0005630	lola-PC	Flyvector	283
781	lola-PD_SANGER_5_FBgn0005630	lola-PD	Flyvector	283
782	lola-PD_SOLEXA_FBgn0005630	lola-PD	Flyvector	283
783	lola-PF_SANGER_5_FBgn0005630	lola-PF	Flyvector	283
784	lola-PF_SOLEXA_FBgn0005630	lola-PF	Flyvector	283
785	lola-PG_SANGER_2.5_FBgn0005630	lola-PG	Flyvector	283
786	lola-PG_SOLEXA_FBgn0005630	lola-PG	Flyvector	283
787	lola-PJ_SANGER_5_FBgn0005630	lola-PJ	Flyvector	283
788	lola-PJ_SOLEXA_FBgn0005630	lola-PJ	Flyvector	283
789	lola-PK_SOLEXA_FBgn0005630	lola-PK	Flyvector	283
790	lola-PL_SANGER_2.5_FBgn0005630	lola-PL	Flyvector	283
791	lola-PL_SOLEXA_FBgn0005630	lola-PL	Flyvector	283
792	lola-PO_SANGER_5_FBgn0005630	lola-PO	Flyvector	283
793	lola-PO_SOLEXA_FBgn0005630	lola-PO	Flyvector	283
794	lola-PQ_SANGER_5_FBgn0005630	lola-PQ	Flyvector	283
795	lola-PQ_SOLEXA_FBgn0005630	lola-PQ	Flyvector	283
796	lola-PT_SANGER_5_FBgn0005630	lola-PT	Flyvector	283
797	lola-PT_SOLEXA_FBgn0005630	lola-PT	Flyvector	283
798	lola-PU_SANGER_5_FBgn0005630	lola-PU	Flyvector	283
799	lola-PU_SOLEXA_FBgn0005630	lola-PU	Flyvector	283
800	lola-PW_SANGER_5_FBgn0005630	lola-PW	Flyvector	283
801	lola-PW_SOLEXA_FBgn0005630	lola-PW	Flyvector	283
802	lola-PY_SANGER_2.5_FBgn0005630	lola-PY	Flyvector	283
803	lola-PY_SOLEXA_FBgn0005630	lola-PY	Flyvector	283
804	lola_PK_SANGER_5_FBgn0005630	lola	Flyvector	283
805	lola_SANGER_5_FBgn0005630	lola	Flyvector	283
806	lola_SOLEXA_5_FBgn0005630	lola	Flyvector	283
807	luna_SANGER_5_FBgn0040765	luna	Flyvector	284
808	luna_SOLEXA_5_FBgn0040765	luna	Flyvector	284
809	Mad_FlyReg_FBgn0011648	Mad	Flyvector	452
810	Max_Mnt_SANGER_5_FBgn0017578	Max	Flyvector	38
811	Max_Mnt_SANGER_5_FBgn0023215	Max	Flyvector	38
812	Med_FlyReg_FBgn0011655	Med	Flyvector	453
813	Mes2_SANGER_5_FBgn0037207	Mes2	Flyvector	
814	Met_Clk_SANGER_5_FBgn0002723	Met	Flyvector	39
815	Met_Clk_SANGER_5_FBgn0023076	Met	Flyvector	39
816	Met_SANGER_5_FBgn0002723	Met	Flyvector	39
817	Mio_bigmax_SANGER_5_FBgn0032940	Mio_bigmax	Flyvector	42
818	Mio_bigmax_SANGER_5_FBgn0039509	Mio_bigmax	Flyvector	42
819	Mirr_Cell_FBgn0014343	Mirr	Flyvector	615
820	Mirr_SOLEXA_FBgn0014343	Mirr	Flyvector	615
821	Mitf_SANGER_5_FBgn0263112	Mitf	Flyvector	40
822	nau_da_SANGER_5_FBgn0000413	nau_da	Flyvector	44
823	nau_da_SANGER_5_FBgn0002922	nau_da	Flyvector	44
824	nau_SANGER_5_FBgn0002922	nau	Flyvector	44
825	net_da_SANGER_10_FBgn0000413	net_da	Flyvector	45
826	net_da_SANGER_10_FBgn0002931	net_da	Flyvector	45
827	NFAT_SANGER_5_FBgn0030505	NFAT	Flyvector	491
828	NK7.1_Cell_FBgn0024321	NK7.1	Flyvector	482
829	NK7.1_SOLEXA_FBgn0024321	NK7.1	Flyvector	482
830	nub_FlyReg_FBgn0085424	nub	Flyvector	593
831	nub_NAR_FBgn0085424	nub	Flyvector	593
832	nub_SOLEXA_5_FBgn0085424	nub	Flyvector	593
833	Oc_Cell_FBgn0004102	Oc	Flyvector	568
834	Oc_SOLEXA_FBgn0004102	Oc	Flyvector	568
835	odd_NAR_FBgn0002985	odd	Flyvector	299
836	odd_NBT_1.5_FBgn0002985	odd	Flyvector	299
837	odd_NBT_2.5_FBgn0002985	odd	Flyvector	299
838	odd_NBT_5_FBgn0002985	odd	Flyvector	299
839	Odsh_Cell_FBgn0026058	Odsh	Flyvector	569
840	Odsh_SOLEXA_FBgn0026058	Odsh	Flyvector	569
841	Oli_da_SANGER_5_1_FBgn0000413	Oli_da	Flyvector	46
842	Oli_da_SANGER_5_1_FBgn0032651	Oli_da	Flyvector	46
843	Oli_da_SANGER_5_2_FBgn0000413	Oli_da	Flyvector	46
844	Oli_da_SANGER_5_2_FBgn0032651	Oli_da	Flyvector	46
845	Oli_da_SANGER_5_3_FBgn0000413	Oli_da	Flyvector	46
846	Oli_da_SANGER_5_3_FBgn0032651	Oli_da	Flyvector	46
847	onecut_Cell_FBgn0028996	onecut	Flyvector	359
848	onecut_SOLEXA_FBgn0028996	onecut	Flyvector	359
849	opa_NAR_FBgn0003002	opa	Flyvector	301
850	Opa_SANGER_5_FBgn0003002	Opa	Flyvector	301
851	opa_SOLEXA_FBgn0003002	opa	Flyvector	301
852	Optix_Cell_FBgn0025360	Optix	Flyvector	606
853	Optix_SOLEXA_FBgn0025360	Optix	Flyvector	606
854	Otp_Cell_FBgn0015524	Otp	Flyvector	570
855	Otp_SOLEXA_FBgn0015524	Otp	Flyvector	570
856	ovo_FlyReg_FBgn0003028	ovo	Flyvector	304
857	ovo_SANGER_5_FBgn0003028	ovo	Flyvector	304
858	ovo_SOLEXA_5_FBgn0003028	ovo	Flyvector	304
859	pad_SANGER_5_FBgn0038418	pad	Flyvector	305
860	pad_SOLEXA_5_FBgn0038418	pad	Flyvector	305
861	pan_FlyReg_FBgn0085432	pan	Flyvector	412
862	Pb_Cell_FBgn0051481	Pb	Flyvector	436
863	Pb_SOLEXA_FBgn0051481	Pb	Flyvector	436
864	pdm2_SOLEXA_5_FBgn0004394	pdm2	Flyvector	594
865	pdm3_SOLEXA_5_FBgn0033288	pdm3	Flyvector	595
866	peb-F1-3_SANGER_2.5_FBgn0003053	peb-F1-3	Flyvector	306
867	peb-F1-3_SOLEXA_FBgn0003053	peb-F1-3	Flyvector	306
868	peb-F5-7_SOLEXA_FBgn0003053	peb-F5-7	Flyvector	306
869	pfk_SANGER_5_FBgn0035405	pfk	Flyvector	584
870	PhdP_Cell_FBgn0025334	PhdP	Flyvector	571
871	PhdP_SOLEXA_FBgn0025334	PhdP	Flyvector	571
872	pho_FlyReg_FBgn0002521	pho	Flyvector	307
873	pho_SANGER_10_FBgn0002521	pho	Flyvector	307
874	pho_SOLEXA_5_FBgn0002521	pho	Flyvector	307
875	phol_SANGER_5_FBgn0035997	phol	Flyvector	308
876	phol_SOLEXA_5_FBgn0035997	phol	Flyvector	308
877	pnr_SANGER_5_FBgn0003117	pnr	Flyvector	397
878	pnt_SANGER_5_FBgn0003118	pnt	Flyvector	374
879	Poxm_SOLEXA_5_FBgn0003129	Poxm	Flyvector	550
880	Poxn_SOLEXA_5_FBgn0003130	Poxn	Flyvector	551
881	Pph13_Cell_FBgn0023489	Pph13	Flyvector	572
882	Pph13_SOLEXA_FBgn0023489	Pph13	Flyvector	572
883	prd_FlyReg_FBgn0003145	prd	Flyvector	557
884	prd_NAR_FBgn0003145	prd	Flyvector	557
885	prd_SOLEXA_5_FBgn0003145	prd	Flyvector	557
886	Ptx1_Cell_FBgn0020912	Ptx1	Flyvector	573
887	Ptx1_SOLEXA_FBgn0020912	Ptx1	Flyvector	573
888	Rel_SANGER_5_FBgn0014018	Rel	Flyvector	490
889	Repo_Cell_FBgn0011701	Repo	Flyvector	574
890	Repo_SOLEXA_FBgn0011701	Repo	Flyvector	574
891	retn_SANGER_5_FBgn0004795	retn	Flyvector	1
892	rib_SANGER_5_FBgn0003254	rib	Flyvector	591
893	rn_SANGER_10_FBgn0259172	rn	Flyvector	317
894	rn_SOLEXA_5_FBgn0259172	rn	Flyvector	317
895	Ro_Cell_FBgn0003267	Ro	Flyvector	437
896	Ro_SOLEXA_FBgn0003267	Ro	Flyvector	437
897	run_Bgb_NBT_FBgn0003300	run	Flyvector	599
898	run_Bgb_NBT_FBgn0013753	run	Flyvector	599
899	Rx_Cell_FBgn0020617	Rx	Flyvector	575
900	Rx_SOLEXA_FBgn0020617	Rx	Flyvector	575
901	sage_da_SANGER_5_FBgn0000413	sage_da	Flyvector	47
902	sage_da_SANGER_5_FBgn0037672	sage_da	Flyvector	47
903	salr-F3-5_SOLEXA_FBgn0000287	salr-F3-5	Flyvector	319
904	sc_da_SANGER_10_FBgn0000413	sc_da	Flyvector	48
905	sc_da_SANGER_10_FBgn0004170	sc_da	Flyvector	48
906	Scr_Cell_FBgn0003339	Scr	Flyvector	438
907	Scr_SOLEXA_FBgn0003339	Scr	Flyvector	438
908	scrt_SANGER_2.5_FBgn0004880	scrt	Flyvector	320
909	scrt_SOLEXA_2.5_1_FBgn0004880	scrt	Flyvector	320
910	scrt_SOLEXA_2.5_2_FBgn0004880	scrt	Flyvector	320
911	sd_FlyReg_FBgn0003345	sd	Flyvector	625
912	sens-2_SANGER_2.5_FBgn0051632	sens-2	Flyvector	322
913	sens2_SOLEXA_FBgn0051632	sens2	Flyvector	322
914	sens_SANGER_10_FBgn0002573	sens	Flyvector	321
915	sens_SOLEXA_5_FBgn0002573	sens	Flyvector	321
916	shn-F1-2_SANGER_5_FBgn0003396	shn-F1-2	Flyvector	324
917	shn-F1-2_SOLEXA_FBgn0003396	shn-F1-2	Flyvector	324
918	Side_SANGER_5_FBgn0032741	Side	Flyvector	49
919	Six4_Cell_FBgn0027364	Six4	Flyvector	607
920	Six4_SOLEXA_2_FBgn0027364	Six4	Flyvector	607
