ENCFF305KHK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR261RKJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/MTF-1-dmelanogaster/		dm3 3L 9428828 9446645		MTF-1-dmelanogaster	DNA					False	2018-02-06	modERN				2, 4							ENCFF434STG, ENCFF704JPY, ENCFF819LQX	80871	Kevin White, UChicago	6bbfe5270478879c300640e4fe976969		https://www.encodeproject.org/files/ENCFF305KHK/@@download/ENCFF305KHK.bed.gz	dm6				released	s3://encode-public/2018/02/03/e1c2f7cf-93fa-4308-aba0-e81135ab8c6c/ENCFF305KHK.bed.gz				
ENCFF453JHO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR224YOT	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/bigmax-dmelanogaster/		dm3 3R 23103750 23122306		bigmax-dmelanogaster	DNA					False	2018-02-05	modERN				3, 4							ENCFF167NRY, ENCFF317ITF, ENCFF727JAI	38849	Kevin White, UChicago	df61e0b3c483aa66adda57700e3e2e47		https://www.encodeproject.org/files/ENCFF453JHO/@@download/ENCFF453JHO.bed.gz	dm6				released	s3://encode-public/2018/02/03/0399376b-1e1d-4133-aeff-4d56ea4805a3/ENCFF453JHO.bed.gz				
ENCFF367FBJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR486EQS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/org-1-dmelanogaster/		dm3 X 8333923 8353431		org-1-dmelanogaster	DNA					False	2017-01-11	modERN				1, 2							ENCFF042HYN, ENCFF570NCN, ENCFF928XQA	98584	Kevin White, UChicago	6f96de50e294313e8b44afba0b0e9dbd		https://www.encodeproject.org/files/ENCFF367FBJ/@@download/ENCFF367FBJ.bed.gz	dm6				released	s3://encode-public/2017/10/13/3d2023a8-df38-40b0-86aa-001512ecfd06/ENCFF367FBJ.bed.gz				
ENCFF184JDL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR755ZOR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG6854-dmelanogaster/		dm3 3L 15086307 15109138		CG6854-dmelanogaster	DNA					False	2017-11-22	modERN				1, 2, 3							ENCFF087XKD, ENCFF463YIO, ENCFF517TQS, ENCFF632XGL	84066	Kevin White, UChicago	aab9501da96ca48912abb6ea9d60943b		https://www.encodeproject.org/files/ENCFF184JDL/@@download/ENCFF184JDL.bed.gz	dm6				released	s3://encode-public/2017/09/19/c273adba-40e3-456f-b276-dcf758b5f2f7/ENCFF184JDL.bed.gz				
ENCFF892MVJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR861RPB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG13775-dmelanogaster/		dm3 2L 6937858 6960369		CG13775-dmelanogaster	DNA					False	2017-01-10	modERN				1, 2, 4							ENCFF460VHA, ENCFF512WHB, ENCFF573BGD, ENCFF596LFR	125608	Kevin White, UChicago	a91b7b00ee97e7420eb0959583c11352		https://www.encodeproject.org/files/ENCFF892MVJ/@@download/ENCFF892MVJ.bed.gz	dm6				released	s3://encode-public/2017/10/13/9861b1ce-e47c-4583-9b48-1830993543e1/ENCFF892MVJ.bed.gz				
ENCFF622FZA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR796JXT	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11723-dmelanogaster/		dm3 2L 2141710 2162180		CG11723-dmelanogaster	DNA					False	2017-01-11	modERN				1, 3							ENCFF110UPL, ENCFF192LWA, ENCFF295HWJ	84083	Kevin White, UChicago	74d1de82e99cc6f97234fe192592907c		https://www.encodeproject.org/files/ENCFF622FZA/@@download/ENCFF622FZA.bed.gz	dm6				released	s3://encode-public/2017/10/13/01d64f35-89db-46b5-a511-db0a2561a0fc/ENCFF622FZA.bed.gz				
ENCFF865ORH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR869ZGG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/TFAM-dmelanogaster/		dm3 3R 16388972 16410962		TFAM-dmelanogaster	DNA					False	2017-01-11	modERN				3, 4							ENCFF225ZEZ, ENCFF359HWR, ENCFF806YTN	25278	Kevin White, UChicago	5c2f0ee8e00b8ba0312afc1012239f13		https://www.encodeproject.org/files/ENCFF865ORH/@@download/ENCFF865ORH.bed.gz	dm6				released	s3://encode-public/2017/10/13/b8c48f26-d6a0-4710-9ca4-541f9b6065f7/ENCFF865ORH.bed.gz				
ENCFF392BMO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR564UWC	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Vsx1-dmelanogaster/				Vsx1-dmelanogaster	DNA					False	2017-11-22	modERN				2, 3							ENCFF310QOV, ENCFF681UVF, ENCFF776OCR	89979	Kevin White, UChicago	9a4c1c01bbea4f0e8fa8bd987299afb0		https://www.encodeproject.org/files/ENCFF392BMO/@@download/ENCFF392BMO.bed.gz	dm6				released	s3://encode-public/2017/09/19/bc7c6b84-03e7-4785-8797-9f8ac1093253/ENCFF392BMO.bed.gz				
ENCFF381LPZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR263AYM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3281-dmelanogaster/		dm3 3R 7772350 7795832		CG3281-dmelanogaster	DNA					False	2017-01-11	modERN				1, 2, 3							ENCFF365QNT, ENCFF456HRP, ENCFF495EBT, ENCFF595XEB	138381	Kevin White, UChicago	e41589fa43f258d2ec594d8783cad49a		https://www.encodeproject.org/files/ENCFF381LPZ/@@download/ENCFF381LPZ.bed.gz	dm6				released	s3://encode-public/2017/10/13/3aaf5b06-6326-4d89-84f6-4c815c048cef/ENCFF381LPZ.bed.gz				
ENCFF101TBI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR291KUB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Rel-dmelanogaster/		dm3 3R 4864625 4885109		Rel-dmelanogaster	DNA					False	2016-07-06	modERN				2, 3							ENCFF127TCW, ENCFF431ENP, ENCFF560HVJ	54193	Kevin White, UChicago	25675d3604e5034ecac9b1854422ee91		https://www.encodeproject.org/files/ENCFF101TBI/@@download/ENCFF101TBI.bed.gz	dm6				released	s3://encode-public/2017/10/13/03f4c0c7-f9b7-430d-ab8e-200847c50e82/ENCFF101TBI.bed.gz				
ENCFF621WNP	bed narrowPeak	optimal IDR thresholded peaks	ENCSR860FUA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4854-dmelanogaster/		dm3 3R 15840937 15860909		CG4854-dmelanogaster	DNA					False	2016-07-06	modERN				2, 3							ENCFF383FUN, ENCFF454CVD, ENCFF937THI	26334	Kevin White, UChicago	02ff452af4c39bc9d11e845dd049de9f		https://www.encodeproject.org/files/ENCFF621WNP/@@download/ENCFF621WNP.bed.gz	dm6				archived	s3://encode-public/2017/10/13/ca99915c-c469-415a-8eb6-6ed2105576d5/ENCFF621WNP.bed.gz				
